digital_id	title	data_format	Category	Author	Publisher	Publication_date
000908	64비트 멀티코어 OS 원리와 구조	PDF	Digital	한승훈	한빛미디어	2011
000909	韓國 中國學 硏究論著目錄	PDF	Digital	김시준	솔	2001
000910	리눅스 서버관리 실무 바이블	MOBI	Digital	박성수	슈퍼유저코리아	2005
000911	리눅스 서버관리 실무 바이블	EPUB	Digital	박성수	슈퍼유저코리아	2005
000912	데이터 아키텍처 솔루션	MOBI	Digital	이화식	엔코아	2003
000913	ASP.NET & Core를 다루는 기술	PDF	Digital	박용준	길벗	2016
000914	따라 하면서 마스터하는 네트워크와 네트워크 보안	JPEG	Digital	현정훈	에이콘	2021
000915	(김도형의) 데이터 사이언스 스쿨	MOBI	Digital	김도형	한빛미디어	2019
000916	(김도형의) 데이터 사이언스 스쿨	JPEG	Digital	김도형	한빛미디어	2019
000917	핸즈온 머신러닝	PDF	Digital	Géron, Aurélien	한빛미디어	2020
000918	핸즈온 머신러닝	JPEG	Digital	Géron, Aurélien	한빛미디어	2020
000919	Practical experiment designs for engineers and scientists	PDF	Digital	Diamond, William J	Wiley	2001
000920	Multiple view geometry in computer vision	PDF	Digital	Hartley, Richard	Cambridge University Press	2003
000921	Core Java	EPUB	Digital	Horstmann, Cay S	Prentice Hall/Sun Microsystems Press	2008
000922	Semantic Web technologies : trends and research in ontology-based systems	EPUB	Digital	Davies, John	John Wiley & Sons	2006
000923	소프트웨어 보안 평가	MOBI	Digital	Dowd, Mark	에이콘	2013
000924	물리 기반 렌더링	EPUB	Digital	Pharr, Matt	에이콘	2015
000925	물리 기반 렌더링	MOBI	Digital	Pharr, Matt	에이콘	2015
000926	물리 기반 렌더링	EPUB	Digital	Pharr, Matt	에이콘	2015
000927	(지식의 책) answer book	EPUB	Digital	National Geographic Society	한국물가정보	2011
000928	(이해하기 쉬운) 소프트웨어 공학	PDF	Digital	윤청	생능	2014
000929	Visual C++.NET Programming Bible	EPUB	Digital	강우성	삼양미디어	2003
000930	Visual C++.NET Programming Bible	MOBI	Digital	강우성	삼양미디어	2003
000931	Visual C++.NET Programming Bible	MOBI	Digital	강우성	삼양미디어	2003
000932	Visual C++.NET Programming Bible	EPUB	Digital	강우성	삼양미디어	2003
000933	Visual C++.NET Programming Bible	PDF	Digital	강우성	삼양미디어	2003
000934	러닝! OpenCV 3	EPUB	Digital	Bradski, Gary R	위키북스	2018
000935	러닝! OpenCV 3	EPUB	Digital	Bradski, Gary R	위키북스	2018
000936	Introduction to C++ for financial engineers : an object-oriented approach	PDF	Digital	Duffy, Daniel J	John Wiley & Sons	2006
000937	Thinking in Java	MOBI	Digital	Eckel, Bruce	Prentice Hall	2006
000938	Thinking in Java	JPEG	Digital	Eckel, Bruce	Prentice Hall	2006
000939	C++ GUI programming with Qt 4	JPEG	Digital	Blanchette, Jasmin	Prentice Hall in association with Trolltech Press	c2008
000940	C++ GUI programming with Qt 4	PDF	Digital	Blanchette, Jasmin	Prentice Hall in association with Trolltech Press	c2008
000941	Advanced Maya texturing and lighting	JPEG	Digital	Lanier, Lee	Wiley Technology Pub	2008
000942	Advanced Maya texturing and lighting	EPUB	Digital	Lanier, Lee	Wiley Technology Pub	2008
000943	MySQL administrator's guide and language reference	JPEG	Digital	MySQL AB	MySQL	2006
000944	MySQL administrator's guide and language reference	JPEG	Digital	MySQL AB	MySQL	2006
000945	CCNA Cisco Certified Network Associate : Study Guide	JPEG	Digital	Lammle, Todd	SYBEX	2000
000946	세상에서 가장 아름다운 책	MOBI	Digital	De Hamel, Christopher	21세기북스	2020
000947	(실전 연습으로 완성하는) 리버싱	PDF	Digital	Yurichev, Dennis	에이콘	2015
000948	머신 러닝	JPEG	Digital	Murphy, Kevin P	에이콘	2015
000949	머신 러닝	JPEG	Digital	Murphy, Kevin P	에이콘	2015
000950	머신 러닝	PDF	Digital	Murphy, Kevin P	에이콘	2015
000951	Programming	PDF	Digital	Stroustrup, Bjarne	에이콘	2015
000952	한국 박물관 100년사	PDF	Digital	한국 박물관 백년사	국립중앙박물관	2009
000953	한국 박물관 100년사	JPEG	Digital	한국 박물관 백년사	국립중앙박물관	2009
000954	(윈도우 실행 파일 구조와 원리로 배우는) 리버스 엔지니어링	PDF	Digital	이호동	한빛미디어	2016
000955	알고리즘	PDF	Digital	Sedgewick, Robert	길벗	2018
000956	통계학으로 배우는 머신러닝 2/e	JPEG	Digital	Hastie, Trevor	에이콘출판	2021
000957	Professional PHP4 multimedia programming	PDF	Digital	nan	Wrox	2002
000958	(The)C++ programming language	JPEG	Digital	Stroustrup, Bjarne	에이콘	2016
000959	VR의 이해	JPEG	Digital	Sherman, William R	에이콘	2021
000960	리눅스 서버관리 실무 바이블 3.0	EPUB	Digital	박성수	수퍼유저코리아	2009
000961	리눅스 서버관리 실무 바이블 3.0	EPUB	Digital	박성수	수퍼유저코리아	2009
000962	Modeling and simulation of discrete-event systems	EPUB	Digital	Choi, Byoung Kyu	John Wiley & Sons Inc	c2013
000963	(김상열) 공사상식	EPUB	Digital	김상열	조이에듀넷	2004
000964	(김상열) 공사상식	PDF	Digital	김상열	조이에듀넷	2004
000965	전문가를 위한 C++	PDF	Digital	Gregoire, Marc	한빛미디어	2019
000966	Mastering the requirements process	PDF	Digital	Robertson, Suzanne	Addison-Wesley	2006
000967	Video compression and communications : from basics to H.261, H.263, H.264, MPEG2, MPEG4 for DVB and HSDPA-style adaptive turbo-transceivers	JPEG	Digital	Hanzo, Lajos	J. Wiley & Sons	2007
000968	Video compression and communications : from basics to H.261, H.263, H.264, MPEG2, MPEG4 for DVB and HSDPA-style adaptive turbo-transceivers	MOBI	Digital	Hanzo, Lajos	J. Wiley & Sons	2007
000969	물리 기반 렌더링	PDF	Digital	Pharr, Matt	에이콘	2020
000970	(윈도우 실행 파일 구조와 원리로 배우는) 리버스 엔지니어링	PDF	Digital	이호동	한빛미디어	2016
000971	(제22판) Dewey 十進分類法	JPEG	Digital	김연경	금문서적	2004
000972	(定石) Unigraphics CAD/CAM NX4	JPEG	Digital	김창만	삼성북스	2006
000973	(定石) Unigraphics CAD/CAM NX4	PDF	Digital	김창만	삼성북스	2006
000974	(제23판) 듀이십진분류법	JPEG	Digital	김연경	글로벌콘텐츠	2012
000975	Quantum reading : the power to read your best	EPUB	Digital	DePorter, Bobbi	Learning Forum Publications	2000
000976	The quick Python book	JPEG	Digital	Harms, Daryl D	Manning	2000
000977	토비의 스프링 3.1	JPEG	Digital	이일민	에이콘	2012
000978	토비의 스프링 3.1	EPUB	Digital	이일민	에이콘	2012
000979	TCP/IP and Linux protocol implementation : systems code for the Linux Internet	JPEG	Digital	Crowcroft, Jon	Wiley	2002
000980	韓國新聞 한世紀	MOBI	Digital	한원영	푸른사상	2007
000981	엔맵 네트워크 스캐닝	MOBI	Digital	Lyon, Gordon	에이콘	2009
000982	엔맵 네트워크 스캐닝	EPUB	Digital	Lyon, Gordon	에이콘	2009
000983	와이어샤크 네트워크 완전 분석	EPUB	Digital	Chappell, Laura	에이콘	2011
000984	와이어샤크 네트워크 완전 분석	PDF	Digital	Chappell, Laura	에이콘	2011
000985	Pattern recognition and machine learning	MOBI	Digital	Bishop, Christopher M	Springer	2006
000986	(2013년판) 한국도서관기준	JPEG	Digital	한국도서관협회	한국도서관협회	2013
000987	플래시 게임 마스터	PDF	Digital	Fulton, Jeff	에이콘	2011
000988	지식의 책	EPUB	Digital	National Geographic	북로드	2008
000989	지식의 책	JPEG	Digital	National Geographic	북로드	2008
000990	SAMS teach yourself Java 2 in 21 days	MOBI	Digital	Lemay, Laura	SAMS	2001
000991	韓國三才圖會	PDF	Digital	박성훈	시공사	2002
000992	韓國三才圖會	PDF	Digital	박성훈	시공사	2002
000993	임원경제지	EPUB	Digital	서유구	씨앗을뿌리는사람	2012
000994	淸代民國漢語文獻目錄	JPEG	Digital	원등광효	學古房	2011
000995	(핵심) 정보기술총서	JPEG	Digital	삼성에스디에스 기술사회	한울아카데미	2007
000996	(핵심) 정보기술총서	MOBI	Digital	삼성에스디에스 기술사회	한울아카데미	2007
000997	(핵심) 정보기술총서	JPEG	Digital	삼성에스디에스 기술사회	한울아카데미	2007
000998	(핵심) 정보기술총서	MOBI	Digital	삼성에스디에스 기술사회	한울아카데미	2007
000999	Developments in speech synthesis	MOBI	Digital	Tatham, Mark	John Wiley	2005
001000	Pattern recognition and machine learning	EPUB	Digital	Bishop, Christopher M	Springer	2006
001001	(2012) 대학도서관연감	JPEG	Digital	한국대학도서관연합회	한국대학도서관연합회	2012
001002	한국잡지백년	JPEG	Digital	최덕교	현암사	2004
001003	한국잡지백년	MOBI	Digital	최덕교	현암사	2004
001004	한국잡지백년	EPUB	Digital	최덕교	현암사	2004
001005	Mathematical models for speech technology	JPEG	Digital	Levinson, Stephen C	J. Wiley	2005
001006	유네스코 세계기록유산	JPEG	Digital	유네스코	예문사	2015
001007	동아시아 언론매체 사전	EPUB	Digital	임경석	논형	2010
001008	(신편 국역) 이규경 오주연문장전산고	EPUB	Digital	이규경	한국학술정보	2008
001009	(신편 국역) 이규경 오주연문장전산고	JPEG	Digital	이규경	한국학술정보	2008
001010	(신편 국역) 이규경 오주연문장전산고	PDF	Digital	이규경	한국학술정보	2008
001011	(신편 국역) 이규경 오주연문장전산고	JPEG	Digital	이규경	한국학술정보	2008
001012	(신편 국역) 이규경 오주연문장전산고	MOBI	Digital	이규경	한국학술정보	2008
001013	(신편 국역) 이규경 오주연문장전산고	EPUB	Digital	이규경	한국학술정보	2008
001014	(Visual Basic.NET과 Visual C#.NET을 활용한) OOP stet by step	JPEG	Digital	Reynolds-Haertle, Robin A	정보문화사	2002
001015	빅데이터와 DBMS의 시장전망	PDF	Digital	하연	하연	2012
001016	eBook(전자책) 산업 현황조사 리포트	JPEG	Digital	와이즈인포	와이즈인포	2010
001017	유비쿼터스 기기총람	EPUB	Digital	스마트커뮤니케이션 월간유비쿼터스	스마트커뮤니케이션 월간유비쿼터스	2007
001018	유비쿼터스 기기총람	PDF	Digital	스마트커뮤니케이션 월간유비쿼터스	스마트커뮤니케이션 월간유비쿼터스	2007
001019	딥러닝과 빅데이터 산업동향	JPEG	Digital	하연출판사	하연	2016
001020	글로벌 인공지능(AI) 기술개발, 수요시장 동향과 유력기업 사업 추진전략	MOBI	Digital	씨에치오얼라이언스	CHO Alliance	2016
001021	朝鮮公論	EPUB	Digital	한일비교문화연구센터	어문학사	2007
