book_id	ISBN	title	Category	Author	Publisher	Publication_date
9791156922087001	9791156922087	(임베디드 프로그래밍과 함께하는) C 프로그래밍 기초	literature	최경래	문운당	2016
9791158901196001	9791158901196	컴퓨터 알고리즘의 이해	digital	이상호	이화여자대학교출판부	2015
9791160403220001	9791160403220	굿바이, 편집장	religion	고경태	한겨레	2019
9791160506808001	9791160506808	모두의 알고리즘 with 자바스크립트	natural science	령목호일	길벗	2018
9791161750392001	9791161750392	Securing the internet of things	natural science	Li, Shancang	에이콘	2017
9791161750392002	9791161750392	Securing the internet of things	technological science	Li, Shancang	에이콘	2017
9791161750675001	9791161750675	보이지 않게 아무도 몰래 흔적도 없이	literature	Mitnick, Kevin D	에이콘	2017
9791161751122001	9791161751122	(직접 해보는) 텐서플로를 이용한 딥러닝	etc	Boxel, Dan Van	에이콘	2018
9791161751580001	9791161751580	딥러닝 데이터 전처리 입문	digital	Visochek, Allan	에이콘	2018
9791161751580002	9791161751580	딥러닝 데이터 전처리 입문	etc	Visochek, Allan	에이콘	2018
9791161754031001	9791161754031	클라우드 전환 그 실제 이야기	religion	공용준	에이콘	2020
9791161755014001	9791161755014	공간 웹	art	René, Gabriel	에이콘	2021
9791162240205001	9791162240205	개발자를 위한 파이썬	history	윤웅식	한빛미디어	2017
9791162242988001	9791162242988	학교에서 알려주지 않는 17가지 실무 개발 기술	Philosophy	이기곤	한빛미디어	2020
9791162243282001	9791162243282	유닉스의 탄생	history	Kernighan, Brian W	한빛미디어	2020
9791162263341001	9791162263341	(누구나 활용 가능한) 데이터 분석론	literature	이상근	시그마프레스	2021
9791163030034001	9791163030034	(Do it!) 자바스크립트 + 제이쿼리 입문	etc	정인용	이지스	2018
9791163031703001	9791163031703	(된다!) 7일 유튜브 영상 편집	art	김나옹	이지스	2020
9791163031734001	9791163031734	(Do it! 11가지 프로젝트로 시작하는) 파이썬 생활 프로그래밍	history	김창현	이지스퍼블리싱	2020
9791163032298001	9791163032298	(Do it!) 쉽게 배우는 R 텍스트 마이닝	literature	김영우	이지스퍼블리싱	2021
9791163032380001	9791163032380	(Do it!) 반응형 웹 페이지 만들기	history	김운아	이지스	2021
9791163033165001	9791163033165	(Do it!) BERT와 GPT로 배우는 자연어 처리	natural science	이기창	이지스퍼블리싱	2021
9791165210885001	9791165210885	Git 교과서	Philosophy	이호진	길벗	2020
9791165213213001	9791165213213	모두의 자바	Philosophy	강경미	길벗	2020
9791185415161001	9791185415161	전체를 보는 방법	literature	Miller, John H	에이도스	2017
9791185415161002	9791185415161	전체를 보는 방법	digital	Miller, John H	에이도스	2017
9791185553030001	9791185553030	(만들면서 이해하는) JavaScript + jQuery 입문 + 실전북	natural science	김규태	앤써북	2014
9791185553108001	9791185553108	(홍마리오의) 워드프레스 초급	history	황홍식	앤써북	2015
9791185890593001	9791185890593	딥 러닝 제대로 시작하기	language	강곡귀지	제이펍	2016
9791185890593002	9791185890593	딥 러닝 제대로 시작하기	history	강곡귀지	제이펍	2016
9791185890593003	9791185890593	딥 러닝 제대로 시작하기	language	강곡귀지	제이펍	2016
9791185890593004	9791185890593	딥 러닝 제대로 시작하기	technological science	강곡귀지	제이펍	2016
9791185890678001	9791185890678	(명쾌한 설명과 풍부한 그림으로 배우는) TCP/IP 쉽게, 더 쉽게	technological science	리브로웍스	제이펍	2016
9791186372548001	9791186372548	읽거나 말거나	religion	Szymborska, Wisława	봄날의책	2018
9791186430026001	9791186430026	인문학으로 깊이 읽는 issue	art	송주성	써네스트	2015
9791186697238001	9791186697238	스파크	religion	Ganelin, Ilya	비제이퍼블릭	2016
9791187345749001	9791187345749	(가장 빨리 만나는) 딥러닝 with caffe	history	무정굉장	길벗	2016
9791187345749002	9791187345749	(가장 빨리 만나는) 딥러닝 with caffe	technological science	무정굉장	길벗	2016
9791187345749003	9791187345749	(가장 빨리 만나는) 딥러닝 with caffe	digital	무정굉장	길벗	2016
9791187890249001	9791187890249	내 마음을 설레게 한 세상의 도서관들	literature	조금주	나무연필	2020
9791188040049001	9791188040049	질적 연구의 30가지 노하우	social science	Creswell, John W	박영story	2017
9791188040049002	9791188040049	질적 연구의 30가지 노하우	social science	Creswell, John W	박영story	2017
9791188579556001	9791188579556	빅데이터 워크샵	religion	이상호	시커뮤니케이션	2020
9791188621125001	9791188621125	알고리즘 도감	Philosophy	석전보휘	제이펍	2018
9791188621224001	9791188621224	개발자도 궁금한 IT 인프라	art	정송화	제이펍	2018
9791188621293001	9791188621293	(웹 서비스를 만들며 배우는) Node.js 프로그래밍	social science	정민석	제이펍	2018
9791188621552001	9791188621552	R로 배우는 텍스트 마이닝	natural science	Silge, Julia	제이펍	2019
9791188765423001	9791188765423	동전 오기영 전집	social science	오기영	모시는사람들	2019
9791188765423002	9791188765423	동전 오기영 전집	Philosophy	오기영	모시는사람들	2019
9791188765423003	9791188765423	동전 오기영 전집	religion	오기영	모시는사람들	2019
9791188850945004	9791188850945	창조력 코드	digital	Du Sautoy, Marcus	북라이프	2020
9791189024093001	9791189024093	독일 출판을 말하다	Philosophy	신종락	산과글	2020
9791189057008001	9791189057008	(The)coding strategy for troubleshooting	Philosophy	신승훈	휴먼싸이언스	2018
9791189057008002	9791189057008	(The)coding strategy for troubleshooting	language	신승훈	휴먼싸이언스	2018
9791189057008003	9791189057008	(The)coding strategy for troubleshooting	language	신승훈	휴먼싸이언스	2018
9791189057008004	9791189057008	(The)coding strategy for troubleshooting	history	신승훈	휴먼싸이언스	2018
9791189057015001	9791189057015	초등 소프트웨어교육의 이해와 실제	language	박정호	휴먼싸이언스	2018
9791189946852001	9791189946852	(한 권으로 읽는) 박물관학	language	Mason, Rhiannon	사회평론아카데미	2020
9791190640039001	9791190640039	민족과 함께 한 세기	social science	조선일보	조선일보	2020
9791196578428001	9791196578428	두뇌보완계획 200	technological science	김명석	생각생각	2019
9791196608804001	9791196608804	(누구나 할 수 있다) 비트코인 자동매매	language	유부장	파이스탁	2019
9791196705961001	9791196705961	공짜 뉴스는 없다	technological science	권태호	페이퍼로드	2019
9791196766436001	9791196766436	스몰리딩	language	차석호	드림공작소	2020
9791196850258001	9791196850258	박물관에서 무릎을 치다	history	김정학	곰곰나루	2020
9788970503820001	9788970503820	웹 저작	history	오병근	생능	2004
9788970503820002	9788970503820	웹 저작	art	오병근	생능	2004
9788941422235001	9788941422235	(알짬) 공사상식	Philosophy	시사상식편집부	박문각	2003
9788928504794001	9788928504794	인류에게 박물관이 왜 필요했을까?	Philosophy	한국박물관학회	민속원	2013
9788931424324001	9788931424324	ASP.NET 30일 완성	technological science	김병부	영진.com	2003
9788931424324002	9788931424324	ASP.NET 30일 완성	social science	김병부	영진.com	2003
9788931425093001	9788931425093	리눅스 클러스터로 만드는 슈퍼컴퓨터	literature	이정훈	영진닷컴	2003
9788931426540001	9788931426540	(New) 리눅스/유닉스 입문	etc	림청비고	영진닷컴	2003
9788931426557001	9788931426557	(전문가가 들려주는) 자바 이야기	technological science	이한수	영진닷컴	2004
9788931428698001	9788931428698	(가벼운 마음으로 배워보는) C언어	Philosophy	최재규	영진닷컴	2004
9788931428698002	9788931428698	(가벼운 마음으로 배워보는) C언어	religion	최재규	영진닷컴	2004
9788931430295001	9788931430295	컴퓨터활용능력	religion	박윤정	영진닷컴	2005
9788940691342001	9788940691342	컴퓨터 그래픽스 운용기능사	literature	유승철	크라운출판사	2003
9788942330874001	9788942330874	유재천 저작집	Philosophy	유재천	지식산업사	2011
9788946039599001	9788946039599	멋진 편집 좋은 신문	natural science	한국언론재단	한울	2003
9788946039599002	9788946039599	멋진 편집 좋은 신문	history	한국언론재단	한울	2003
9788946064331001	9788946064331	서지학개론	etc	서지학개론	한울	2018
9788950955649001	9788950955649	누가 진실을 말하는가	art	Sunstein, Cass R	21세기북스	2015
9788956660165001	9788956660165	(실습을 겸한) Windows Server 2003	language	이동희	정일	2004
9788956881799001	9788956881799	전산기 운영능력 향상	language	김명수	양서각	2004
9788959795734001	9788959795734	판도라 랩	Philosophy	Offit, Paul A	지브레인	2018
9788959796274001	9788959796274	(생명을 위협하는) 과학 뒤집기	history	Offit, Paul A	지브레인	2019
9788968482595001	9788968482595	맥 사용자를 위한 엑셀+파워포인트+워드 2016	digital	장경호	한빛미디어	2016
9788968487316001	9788968487316	데이터베이스 첫걸음	literature	미크	한빛미디어	2016
9788970185279001	9788970185279	운영체제	technological science	박종선	기한재	2008
9788970185279002	9788970185279	운영체제	technological science	박종선	기한재	2008
9788970503363001	9788970503363	YES C	digital	정보공학연구소	생능	2003
9788970503363002	9788970503363	YES C	literature	정보공학연구소	생능	2003
9788972832232001	9788972832232	(관계형 데이터베이스 설계를 통한) PHP 쇼핑몰 구축	digital	권기현	홍릉과학출판사	2001
9788972832232002	9788972832232	(관계형 데이터베이스 설계를 통한) PHP 쇼핑몰 구축	history	권기현	홍릉과학출판사	2001
9788972833116001	9788972833116	Java 프로그래밍	language	김일민	홍릉과학출판사	2003
9788972833116002	9788972833116	Java 프로그래밍	etc	김일민	홍릉과학출판사	2003
9788972834038001	9788972834038	XMLSPY 따라하기	social science	Kim, Larry	홍릉과학	2004
9788972834083001	9788972834083	(Microsoft) Access 2003 실무 따라하기	natural science	윤형태	홍릉과학출판사	2004
9788973233168001	9788973233168	(2007 대비) e-시사일반상식	art	시사문화사 편집부	시사문화사	2006
9788973233168002	9788973233168	(2007 대비) e-시사일반상식	digital	시사문화사 편집부	시사문화사	2006
9788975602276001	9788975602276	파워포인트 2003 무작정 따라하기	art	이승일	길벗	2004
9788975602535002	9788975602535	(시험에 나오는 것만 공부한다) 컴퓨터활용능력 1급 필기 -	etc	길벗 R&D	길벗	2005
9788979143157001	9788979143157	C++ 프로그래밍 입문	language	김승태	한빛미디어	2005
9788979143157002	9788979143157	C++ 프로그래밍 입문	history	김승태	한빛미디어	2005
9788979144079001	9788979144079	(원리가 보이는) C 프로그래밍	digital	노희영	한빛미디어	2006
9788979144581001	9788979144581	운영체제	history	구현회	한빛미디어	2007
9788979144581002	9788979144581	운영체제	literature	구현회	한빛미디어	2007
9788979144680001	9788979144680	멀티미디어 이해와 활용	natural science	김지현	한빛미디어	2007
9788979144918001	9788979144918	웹 기획 기초와 설계	technological science	강은정	한빛미디어	2007
9788979144918002	9788979144918	웹 기획 기초와 설계	religion	강은정	한빛미디어	2007
9788979144918003	9788979144918	웹 기획 기초와 설계	language	강은정	한빛미디어	2007
9788980781348001	9788980781348	VB.NET 데이터베이스 프로그래밍	technological science	곽봉순	가메출판사	2003
9788980781348002	9788980781348	VB.NET 데이터베이스 프로그래밍	language	곽봉순	가메출판사	2003
9788980781539001	9788980781539	Windows Server 2003 기초+활용	natural science	인연환	가메	2004
9788980781638001	9788980781638	TCP/IP 소켓과 시스템 프로그래밍	social science	김형구	가메	2005
9788980781898001	9788980781898	PHP5 온라인서점 만들기	natural science	이종성	가메	2007
9788982414954001	9788982414954	포토샵 CS with a workbook	language	김명주	이한	2006
9788984682078001	9788984682078	(확장 VRML Flash 연동 X3D를 이용한) 3D 가상 홈페이지 만들기	digital	박경배	21세기사	2007
9788984682474001	9788984682474	인공지능의 세계	social science	이상용	21세기사	2008
9788986497687001	9788986497687	OpenGL을 통한 3차원 그래픽스 프로그래밍	social science	임인성	그린	2001
9788987725727001	9788987725727	(대학생과 실무자를 위한) 소프트웨어공학	digital	김용경	대경	2002
9788995033173001	9788995033173	(객관식) 자료조직론	technological science	오동근	태일사	2005
9791130435336001	9791130435336	언론고시, 하우 투 패스	history	이현택	커뮤니케이션북스	2015
9791161753867001	9791161753867	양자 컴퓨팅 입문	social science	Lala, Parag K	에이콘	2020
9791161753867002	9791161753867	양자 컴퓨팅 입문	etc	Lala, Parag K	에이콘	2020
9791162243985001	9791162243985	(맛있는 디자인) 포토샵 CC	literature	윤이사라	한빛미디어	2021
9791185553658001	9791185553658	진짜 코딩하며 배우는 라즈베리파이 4	language	서민우	앤써북	2020
9791186697610001	9791186697610	리버싱 이 정도는 알아야지	history	이시우	비제이퍼블릭	2018
9791188831029001	9791188831029	컴퓨터 구조	Philosophy	정기철	연두에디션	2018
9791195362608001	9791195362608	MacBook Air & Pro 마스터북	technological science	마이 나비	계단	2014
9791197430268001	9791197430268	누구나 쉽게 따라하는 인공지능	technological science	이용권	씨마스21	2021
9788990742193001	9788990742193	(애프터 이펙트를 이용한) 모션그래픽	art	이병현	정글프레스	2004
9788990742193002	9788990742193	(애프터 이펙트를 이용한) 모션그래픽	natural science	이병현	정글프레스	2004
9791128814181001	9791128814181	인공 지능 기술 비평	religion	이재현	커뮤니케이션북스	2019
9788968488368001	9788968488368	(비박스 환경을 활용한) 웹 모의해킹 완벽 실습	language	조정원	한빛미디어	2016
9784022276322001	9784022276322	朝日キ-ワ-ド	literature	조일신문출판	朝日新聞出版	2012
9788960303355001	9788960303355	윈도우 8 using bible	natural science	박춘호	황금부엉이	2012
9788979142594001	9788979142594	정보 보안 개론과 실습	religion	양대일	한빛미디어	2003
9788979142594002	9788979142594	정보 보안 개론과 실습	religion	양대일	한빛미디어	2003
9788983971166001	9788983971166	(역공격)해킹	etc	최창진	베스트북	2002
9788983971166002	9788983971166	(역공격)해킹	digital	최창진	베스트북	2002
9788990001023001	9788990001023	(쉬운 C)누드 C -	natural science	고교마내	아이디오	2002
9788901063423001	9788901063423	(속에 多 있다!) 정보처리기사 실기	religion	전천우	웰북	2007
9788901063423002	9788901063423	(속에 多 있다!) 정보처리기사 실기	religion	전천우	웰북	2007
9788901077499001	9788901077499	(통) 일러스트레이터 CS3	digital	김도희	웰북	2008
9788901077499002	9788901077499	(통) 일러스트레이터 CS3	history	김도희	웰북	2008
9788901118376001	9788901118376	윈도우폰 7	literature	라영호	웅진씽크빅	2011
9788909087063001	9788909087063	TCP/IP와 라우팅 프로토콜	social science	윤종호	교학사	2003
9788909087063002	9788909087063	TCP/IP와 라우팅 프로토콜	social science	윤종호	교학사	2003
9788909097277001	9788909097277	(초보자를 위한 단계별) 컴퓨터 네트워킹	digital	Odom, Wendell	교학사	2005
9788909144438001	9788909144438	리눅스 커널 내부구조	language	백승재	교학사	2008
9788909144438002	9788909144438	리눅스 커널 내부구조	history	백승재	교학사	2008
9788909150552001	9788909150552	리눅스 운영 체제의 이해와 개발	language	이준희	교학사	2009
9788925551562001	9788925551562	인문학은 밥이다	history	김경집	알에이치코리아	2013
9788931415322001	9788931415322	(about) JDBC	literature	손우상 저	영진.com	2000
9788931417067001	9788931417067	자바 스크립트 대전집	digital	후루하타 카즈히로	영진.com	2001
9788931418859001	9788931418859	컴퓨터 그래픽스 운용기능사	art	우석진	영진.com	2002
9788931421309001	9788931421309	Visual C++.net 30일 완성	art	최훈익	영진닷컴	2002
9788931421309002	9788931421309	Visual C++.net 30일 완성	digital	최훈익	영진닷컴	2002
9788931423365001	9788931423365	(Perfect master)Access 2002	history	고전진사	영진닷컴	2003
9788931423365002	9788931423365	(Perfect master)Access 2002	etc	고전진사	영진닷컴	2003
9788931423747001	9788931423747	(Kimho의) MySQL로 배우는 데이터베이스 프로그래밍	natural science	김호	法文社	2003
9788931425192001	9788931425192	(신철우의) Windows server 2003	natural science	신철우	영진닷컴	2003
9788931426335001	9788931426335	정보처리기사	history	고건	영진닷컴	2004
9788931426915001	9788931426915	(사례로 배우는) 해킹 사고 분석 & 대응	Philosophy	심정재	영진닷컴	2004
9788931427523001	9788931427523	(할수있다! 쉽게배우기) 포토샵 CS	Philosophy	이상훈	영진닷컴	2006
9788931427851001	9788931427851	(생각하며 배우는) UML 2.0	digital	김현남	영진닷컴	2004
9788931429015001	9788931429015	Deep inside T-SQL 쿼리 테크닉	history	손호성	영진닷컴	2004
9788931430394001	9788931430394	컴퓨터그래픽스 운용기능사	digital	우석진	영진닷컴	2005
9788931430622001	9788931430622	(실용 예제로 배우는) 돈 되는 Photoshop	literature	리트머스	영진닷컴	2005
9788931430646001	9788931430646	VB.Net을 이용한 database programming	etc	이일	영진닷컴	2005
9788931431377001	9788931431377	(고품격 홈페이지 제작을 위한) HTML + 자바스크립트	social science	신영	영진닷컴	2005
9788931431377002	9788931431377	(고품격 홈페이지 제작을 위한) HTML + 자바스크립트	technological science	신영	영진닷컴	2005
9788931431377003	9788931431377	(고품격 홈페이지 제작을 위한) HTML + 자바스크립트	Philosophy	신영	영진닷컴	2005
9788931432114001	9788931432114	정보처리기사 실기 특별대비 (산업기사 포함)	digital	김명주	영진닷컴	2005
9788931432114002	9788931432114	정보처리기사 실기 특별대비 (산업기사 포함)	social science	김명주	영진닷컴	2005
9788931433494001	9788931433494	(소설처럼 읽는) DB 모델링이야기	art	손호성	Youngjin.com	2006
9788931434972001	9788931434972	(다이내믹한 UCC사이트 제작을 위한) FLASH Video Technique	religion	김철용	영진닷컴	2007
9788931434972002	9788931434972	(다이내믹한 UCC사이트 제작을 위한) FLASH Video Technique	history	김철용	영진닷컴	2007
9788931434989001	9788931434989	한글 2007 쉽게 배우기	history	박소영	미디어코프	2007
9788931435290001	9788931435290	(김용성의) C/C++ 완벽가이드	language	김용성	미디어코프	2007
9788931435290002	9788931435290	(김용성의) C/C++ 완벽가이드	Philosophy	김용성	미디어코프	2007
9788931435313001	9788931435313	파워포인트 2007	social science	양희정	영진닷컴	2007
9788931435313002	9788931435313	파워포인트 2007	art	양희정	영진닷컴	2007
9788931440812001	9788931440812	(초보 개발자와 디자이너를 위한)플래시 액션스크립트 3.0 쉽게 배우기	etc	황승택	영진닷컴	2011
9788931443646001	9788931443646	OS X Mountain Lion 더 쉽게 배우기	art	이혜라	영진닷컴	2013
9788931445879001	9788931445879	SDN 입문	literature	서영석	영진닷컴	2014
9788931445879002	9788931445879	SDN 입문	technological science	서영석	영진닷컴	2014
9788931548297001	9788931548297	(아무도 가르쳐 주지 않았던) 소프트웨어 설계 테크닉	technological science	도변효삼(渡邊孝三)	성안당	2004
9788931548297002	9788931548297	(아무도 가르쳐 주지 않았던) 소프트웨어 설계 테크닉	literature	도변효삼(渡邊孝三)	성안당	2004
9788931548808001	9788931548808	(e-런닝으로 확실하게 합격하는) 정보처리기사 필기	art	정보처리수험연구회	성안당	2006
9788931549478001	9788931549478	(대한민국 1%로 가는) 파워포인트 2007	Philosophy	이상훈	성안당	2007
9788931549478002	9788931549478	(대한민국 1%로 가는) 파워포인트 2007	social science	이상훈	성안당	2007
9788931550351001	9788931550351	(동영상으로 배우는) 플래시 CS4	digital	송윤정	BM 성안당	2009
9788931552157001	9788931552157	포토샵 CS6	religion	홍성경	BM 성안당	2012
9788931705270001	9788931705270	(Visual Basic을 이용한) 컴퓨터 인터페이스	social science	박재삼	세화	2005
9788932915968001	9788932915968	저술 출판 독서의 사회사	art	Hamilton, John Maxwell	열린책들	2012
9788932919423001	9788932919423	가상 현실의 탄생	digital	Lanier, Jaron	열린책들	2018
9788933606568001	9788933606568	자바 2 & JSP 프로그래밍	digital	김성곤	기전연구사	2004
9788933606568002	9788933606568	자바 2 & JSP 프로그래밍	social science	김성곤	기전연구사	2004
9788934959632001	9788934959632	뇌의 미래	literature	Nicolelis, Miguel	김영사	2012
9788934988434001	9788934988434	어떻게 인간과 공존하는 인공지능을 만들 것인가	natural science	Russell, Stuart J	김영사	2021
9788935303601001	9788935303601	자료 구조와 C	etc	이석호	정익사	2004
9788935303656001	9788935303656	자료 구조와 Java	art	이석호	정익사	2004
9788935303755001	9788935303755	Lab VIEW 7.0 입문	history	박흥복	정익사	2004
9788935303809001	9788935303809	화일구조	social science	이석호	정익사	2005
9788935303809002	9788935303809	화일구조	language	이석호	정익사	2005
9788935656226001	9788935656226	책의 도시 리옹	Philosophy	궁하지랑	한길사	2004
9788935658206001	9788935658206	담론의 발견	digital	고명섭	한길사	2006
9788941422235002	9788941422235	(알짬) 공사상식	religion	시사상식편집부	박문각	2003
9788941422235003	9788941422235	(알짬) 공사상식	Philosophy	시사상식편집부	박문각	2003
9788941422440001	9788941422440	(공사·공단) 일반상식 -	etc	박문각	박문각	2006
9788942906512001	9788942906512	(홈 네트워킹으로 배우는) 레드햇 리눅스 7.2	etc	김홍수	일진사	2002
9788942906543001	9788942906543	마이크로프로세서8051 이론과 실습 -	Philosophy	엄금용	일진사	2002
9788942909858001	9788942909858	(따라하기 쉬운) 3Ds MAX	history	전현철	일진사	2007
9788945071163001	9788945071163	CCNA 인증시험(#640-607) 핵심정리 문제 및 해답집	social science	Rivard, Eric	피어슨 에듀케이션 코리아	2002
9788945071163002	9788945071163	CCNA 인증시험(#640-607) 핵심정리 문제 및 해답집	digital	Rivard, Eric	피어슨 에듀케이션 코리아	2002
9788945071682001	9788945071682	UML과 UP	digital	Arlow, Jim	피어슨에듀케이션코리아	2003
9788946033955002	9788946033955	다큐멘터리 입문	literature	Nichols, Bill	한울	2006
9788946033955003	9788946033955	다큐멘터리 입문	etc	Nichols, Bill	한울	2006
9788946062467001	9788946062467	편집·교정 반세기	social science	정해렴	한울	2016
9788946068209001	9788946068209	뉴스를 묻다	technological science	Anderson, C. W	한울	2019
9788946069152001	9788946069152	팩트체크의 정석	digital	박세용	한울	2020
9788947524469001	9788947524469	(슈마의 왕초보) 네트워크&보안 따라잡기	art	임보혁	한국경제신문	2003
9788947524469002	9788947524469	(슈마의 왕초보) 네트워크&보안 따라잡기	etc	임보혁	한국경제신문	2003
9788954672801001	9788954672801	불가능성의 인문학	digital	최진석	문학동네	2020
9788955021622001	9788955021622	(예제로 배우는)Photoshop 7	technological science	김 정신	글로벌	2002
9788955501261001	9788955501261	컴퓨터 사이언스	Philosophy	신동일 [외 공저]	사이텍미디어	2003
9788955501490001	9788955501490	(유비쿼터스 컴퓨팅을 위한) 인터넷 기술과 응용	natural science	이재동	사이텍미디어	2005
9788955501490002	9788955501490	(유비쿼터스 컴퓨팅을 위한) 인터넷 기술과 응용	technological science	이재동	사이텍미디어	2005
9788955501650001	9788955501650	(Welcome to) C# programming	literature	노창배	사이텍미디어	2006
9788955507881001	9788955507881	(Visual C++을 이용한) 디지털 영상처리	Philosophy	강동중	사이텍미디어	2003
9788955508147001	9788955508147	(슈나이어의) 크립토그라피	natural science	Ferguson, Niels	사이텍미디어	2004
9788955508147002	9788955508147	(슈나이어의) 크립토그라피	social science	Ferguson, Niels	사이텍미디어	2004
9788955508666001	9788955508666	매킨토시 Guide book 2007	digital	박노훈	사이텍미디어	2007
9788955508666002	9788955508666	매킨토시 Guide book 2007	technological science	박노훈	사이텍미디어	2007
9788955508673001	9788955508673	(에릭 싱크의) 소프트웨어 비즈니스	social science	Sink, Eric	사이텍미디어	2007
9788955508673002	9788955508673	(에릭 싱크의) 소프트웨어 비즈니스	history	Sink, Eric	사이텍미디어	2007
9788956371511001	9788956371511	학문, 묻고답하다	digital	西部 邁	씨앗을뿌리는사람	2008
9788956430874001	9788956430874	비즈니스와 인터넷	history	김현수	형설	2003
9788956671307001	9788956671307	I am Internet	religion	Hofstetter, Fred T	인터비젼	2003
9788956672045001	9788956672045	포트란90 입문	digital	Nyhoff, Larry R	인터비전	2004
9788956672045002	9788956672045	포트란90 입문	technological science	Nyhoff, Larry R	인터비전	2004
9788956672670001	9788956672670	(Intel PXA 255 기반의) 임베디드 시스템 개발 방법론	language	문성룡	인터비젼	2005
9788956741574001	9788956741574	(Microsoft) Directx 9 Programmable Graphics Pipeline	technological science	Gray, Kris	정보문화사	2004
9788956741949001	9788956741949	(기초에서 활용까지) 한글 Windows Server 2003 완벽 가이드	social science	박철서	정보문화사	2003
9788956741949002	9788956741949	(기초에서 활용까지) 한글 Windows Server 2003 완벽 가이드	digital	박철서	정보문화사	2003
9788956742137001	9788956742137	소프트웨어 보안	technological science	Hoglund, Greg	정보문화사	2004
9788956742328001	9788956742328	나모 웹에디터 FX의 아주 특별한 101가지 법칙	art	박소영	정보문화사	2005
9788956742328002	9788956742328	나모 웹에디터 FX의 아주 특별한 101가지 법칙	religion	박소영	정보문화사	2005
9788956743233001	9788956743233	(초보자를 위한) C++ 200제	technological science	조효은	정보문화사	2006
9788956743233002	9788956743233	(초보자를 위한) C++ 200제	art	조효은	정보문화사	2006
9788956743295001	9788956743295	(앞서가는 디지털 세대를 위한) PDA 핸드북	literature	손일권	정보문화사	2006
9788956743295002	9788956743295	(앞서가는 디지털 세대를 위한) PDA 핸드북	digital	손일권	정보문화사	2006
9788956743301001	9788956743301	(프로엔지니어가 공개하는) 서버관리 핵심노트	language	호스트웨이 아이디씨	정보문화사	2006
9788956743585001	9788956743585	정보처리기사	history	수험서 기획실	정보문화사	2007
9788956743714001	9788956743714	(원리에서 활용까지) 윈도우즈 MFC 프로그래밍	religion	유동근	정보문화사	2007
9788956743714002	9788956743714	(원리에서 활용까지) 윈도우즈 MFC 프로그래밍	religion	유동근	정보문화사	2007
9788956743950001	9788956743950	(멀티코어 시대에 꼭 알아야 할) 네트워크 멀티스레드 프로그래밍	Philosophy	유동근	정보문화사	2007
9788956743950002	9788956743950	(멀티코어 시대에 꼭 알아야 할) 네트워크 멀티스레드 프로그래밍	language	유동근	정보문화사	2007
9788956744766001	9788956744766	(똑똑한 직원이 숨겨 놓고 혼자 보는) 엑셀 함수 전략	literature	배남환	정보문화사	2009
9788956744766002	9788956744766	(똑똑한 직원이 숨겨 놓고 혼자 보는) 엑셀 함수 전략	art	배남환	정보문화사	2009
9788956746975001	9788956746975	화이트 해커를 위한 암호와 해킹	art	장삼용	정보문화사	2016
9788956747828001	9788956747828	(초보자를 위한) C++ 200제	language	박준태	정보문화사	2018
9788957113059003	9788957113059	잡지산업 실태조사	natural science	한국언론진흥재단	한국언론진흥재단	2011-
9788957172100001	9788957172100	(실생활 문제로 접근하는) 자료구조와 알고리즘	religion	김종현	내하	2008
9788957172100002	9788957172100	(실생활 문제로 접근하는) 자료구조와 알고리즘	religion	김종현	내하	2008
9788957172346001	9788957172346	(MS Office Access 2007을 이용한) 액세스 데이터베이스 활용	literature	조은석	내하	2009
9788957172346002	9788957172346	(MS Office Access 2007을 이용한) 액세스 데이터베이스 활용	literature	조은석	내하	2009
9788957271421001	9788957271421	정보시스템 보안론	Philosophy	남길현	그린	2011
9788958431848001	9788958431848	(Step by step) 비주얼 C＋＋ MFC 프로그래밍	history	엠에프시 프로그래밍 연구회	건기원	2006
9788958431848002	9788958431848	(Step by step) 비주얼 C＋＋ MFC 프로그래밍	art	엠에프시 프로그래밍 연구회	건기원	2006
9788958450672001	9788958450672	MPI 병렬 프로그래밍	Philosophy	이홍석	어드북스	2010
9788959522927001	9788959522927	(모바일 웹 애플리케이션)모바일 웹 개발의 정석	social science	Avola, Greg	제우미디어	2013
9788959727841001	9788959727841	넷 로컬리티	Philosophy	Gordon, Eric	청람	2020
9788959896608001	9788959896608	코드가 지배하는 세상이 온다	natural science	De Filippi, Primavera	미래의창	2020
9788960770201001	9788960770201	방탄 Ajax	language	Keith, Jeremy	에이콘	2007
9788960770317001	9788960770317	(켄트 벡의) 구현 패턴	Philosophy	Beck, Kent	에이콘	2008
9788960771482001	9788960771482	(애플 휴먼 인터페이스 가이드라인을 알기 쉽게 풀어쓴) 아이폰 UX 프로그래밍	religion	Boudreaux, Toby	에이콘	2010
9788960777750001	9788960777750	데이터 시각화 설계와 활용	religion	Kirk, Andy	에이콘	2015
9788960779464001	9788960779464	보안 위협 예측	religion	Pirc, John	에이콘	2017
9788960880276001	9788960880276	(초보 실무자를 위한) 엑셀 2007 매크로와 VBA 날개달기	language	권현욱	디지털북스	2008
9788960880276002	9788960880276	(초보 실무자를 위한) 엑셀 2007 매크로와 VBA 날개달기	Philosophy	권현욱	디지털북스	2008
9788960880313001	9788960880313	Maya summary	history	곽기훈	디지털북스	2008
9788960882485001	9788960882485	(Django로 쉽게 배우는 배프의 오지랖) 파이썬 웹프로그래밍	technological science	배프	디지털북스	2019
